Name,activation,optimizer,is_sparse,is_norm,is_gray,loss,accuracy,dropout,loss_validation,accuracy_validation
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adam_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,0.9843552112579346,0.6564000248908997,False,1.1446093320846558,0.5909000039100647
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_adam_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,0.7043477892875671,0.7668250203132629,False,1.0571820735931396,0.6324999928474426
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_ftrl_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,2.302757978439331,0.09732499718666077,False,2.302755355834961,0.10140000283718109
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_ftrl_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,2.302727222442627,0.09759999811649323,False,2.302755355834961,0.09520000219345093
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_ftrl_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,2.3027215003967285,0.0996749997138977,False,2.3027498722076416,0.09520000219345093
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_ftrl_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,2.3027172088623047,0.10014999657869339,False,2.302875518798828,0.09769999980926514
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_ftrl_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,2.3027503490448,0.09927500039339066,False,2.3027262687683105,0.09520000219345093
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_ftrl_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,2.3027420043945312,0.09740000218153,False,2.302633762359619,0.09969999641180038
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_ftrl_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,2.3027405738830566,0.09927500039339066,False,2.3027632236480713,0.09520000219345093
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_ftrl_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,2.3027431964874268,0.09872499853372574,False,2.3028180599212646,0.09520000219345093
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_nadam_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,0.19381362199783325,0.9434750080108643,False,0.8562464714050293,0.756600022315979
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_nadam_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,1.249139428138733,0.5553500056266785,False,1.3283066749572754,0.5188999772071838
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_nadam_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,0.4578027129173279,0.8836249709129333,False,0.9818929433822632,0.7573999762535095
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_nadam_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,0.05035462602972984,0.9993500113487244,False,1.536588430404663,0.6628000140190125
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_nadam_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,0.03774348273873329,0.9993749856948853,False,1.1521943807601929,0.7354000210762024
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_nadam_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,0.0475289486348629,0.9991250038146973,False,2.0671284198760986,0.6212999820709229
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_nadam_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,0.01803477667272091,1.0,False,1.0116442441940308,0.7576000094413757
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_nadam_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,0.6928788423538208,0.7671999931335449,False,1.0625147819519043,0.6341000199317932
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_rmsprop_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,0.41963228583335876,0.8558750152587891,False,0.7817690372467041,0.739799976348877
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_rmsprop_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,1.4358024597167969,0.4867500066757202,False,1.4611108303070068,0.47679999470710754
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_rmsprop_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,1.1993294954299927,0.5745000243186951,False,1.2843115329742432,0.5446000099182129
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_rmsprop_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,0.0957077145576477,0.9767749905586243,False,1.1501933336257935,0.7146000266075134
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_rmsprop_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,0.14747437834739685,0.9650999903678894,False,1.9630485773086548,0.5871999859809875
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_rmsprop_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,0.05204577371478081,0.9936500191688538,False,1.7020719051361084,0.6233000159263611
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_sgd_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,2.3025758266448975,0.10225000232458115,False,2.3026585578918457,0.09520000219345093
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_sgd_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,2.3032777309417725,0.10157500207424164,False,2.3032164573669434,0.09520000219345093
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_sgd_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,2.302457094192505,0.10125000029802322,False,2.30255389213562,0.09520000219345093
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_sgd_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,hard,sigmoid;hard,False,True,False,2.3026905059814453,0.096950002014637,False,2.3026583194732666,0.08110000193119049
hard_sigmoid;hard_sigmoid;hard_sigmoid;hard_sigmoid_sgd_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,hard,sigmoid;hard,False,False,False,2.302529811859131,0.10117500275373459,False,2.3025615215301514,0.10530000180006027
